RS,celltype
0.5458657,Dendritic cell
0.82340807,Macrophage
0.924211,Dendritic cell
0.7234303,Macrophage
0.57631624,Macrophage
2.315862,Macrophage
0.5376309,Dendritic cell
0.5721751,Dendritic cell
0.49599373,Macrophage
0.557123,Macrophage
0.49387464,Macrophage
0.46577805,Macrophage
0.7566087,Dendritic cell
0.57761234,Macrophage
1.1577854,Macrophage
0.73430794,Macrophage
0.71991616,Dendritic cell
0.8848988,Macrophage
0.6260841,Macrophage
0.7235157,Macrophage
0.7729618,Macrophage
0.6030345,Macrophage
1.2172673,Dendritic cell
0.7441888,Macrophage
0.749606,Dendritic cell
0.5715664,Dendritic cell
0.60384417,Dendritic cell
0.664226,Dendritic cell
0.6361039,Dendritic cell
0.69284475,Macrophage
0.3351101,Macrophage
0.788666,T cell
0.4993689,Macrophage
0.7937819,Dendritic cell
0.47540426,Macrophage
0.76281285,Macrophage
0.592447,Macrophage
0.4683744,Macrophage
0.856124,Dendritic cell
0.5939807,Dendritic cell
0.4355085,Macrophage
0.5110818,Macrophage
0.5566608,Macrophage
0.7866572,Macrophage
0.56135166,Dendritic cell
0.5401068,Macrophage
0.63240165,Macrophage
0.8784715,Dendritic cell
0.76540756,Macrophage
0.63572633,Macrophage
0.77019376,Macrophage
0.6387435,Macrophage
0.9248352,Dendritic cell
0.84046793,Dendritic cell
0.61858344,Macrophage
0.6462615,Macrophage
0.4323691,Macrophage
0.46643382,Macrophage
0.40245587,Macrophage
0.4597478,Macrophage
0.5454012,Macrophage
0.68955183,Macrophage
0.47856808,Macrophage
1.1106181,Dendritic cell
0.76063836,Dendritic cell
0.73063415,Macrophage
0.7690913,Macrophage
1.1097944,Macrophage
0.6131845,Dendritic cell
1.4914196,Dendritic cell
0.99273384,Dendritic cell
0.4964021,Macrophage
0.7652354,Dendritic cell
0.683433,Macrophage
0.7695531,Dendritic cell
0.59097487,Dendritic cell
0.5348884,Macrophage
1.0022128,Macrophage
0.7285432,Macrophage
0.34680462,Macrophage
0.6000603,Macrophage
0.69316864,Macrophage
0.6632758,Dendritic cell
0.7723186,Macrophage
0.8447188,Macrophage
0.5113401,Macrophage
0.49169323,Macrophage
0.8009852,Dendritic cell
0.49481317,Macrophage
0.88147855,Dendritic cell
0.7791393,Dendritic cell
0.67077976,Macrophage
0.50980616,Macrophage
0.59859324,Dendritic cell
0.7006043,Macrophage
0.91332066,Macrophage
0.5857043,Macrophage
0.58404106,Macrophage
0.56473875,Macrophage
0.43394443,Macrophage
1.1420499,Macrophage
0.7267899,Dendritic cell
0.98057455,Dendritic cell
0.79150844,Dendritic cell
0.55875766,Dendritic cell
0.97409326,Macrophage
0.4582386,Macrophage
0.58973706,Macrophage
0.87203795,Dendritic cell
0.46271864,Macrophage
0.6857586,Macrophage
0.49322188,Macrophage
0.5764356,Macrophage
0.5282019,Macrophage
0.5698696,Dendritic cell
0.8058286,Dendritic cell
0.9045711,Dendritic cell
0.62071174,Macrophage
0.59552366,Macrophage
0.6270018,Macrophage
0.6375491,Dendritic cell
0.42063683,Macrophage
0.55007064,Dendritic cell
0.83854234,Dendritic cell
0.65049213,Macrophage
0.84044605,Dendritic cell
0.82062376,Dendritic cell
0.7276902,Dendritic cell
0.5296329,Macrophage
0.5763546,Macrophage
1.3841249,Macrophage
0.63591707,Macrophage
1.0733622,Macrophage
0.7340617,Macrophage
0.7165516,Dendritic cell
0.46632463,Macrophage
0.77987987,Dendritic cell
0.7761864,Dendritic cell
0.65791494,Dendritic cell
0.6794179,Dendritic cell
0.8159799,Dendritic cell
0.5086291,Macrophage
0.5768323,Dendritic cell
0.6167431,Dendritic cell
0.60172576,Dendritic cell
0.79798627,Macrophage
0.6785898,Dendritic cell
0.5625841,Macrophage
0.47737828,Macrophage
1.1495354,Macrophage
0.70416445,Macrophage
0.9664221,Dendritic cell
0.61049426,Dendritic cell
0.54705155,Macrophage
0.7915248,Macrophage
0.66483605,Macrophage
0.6343818,Macrophage
0.61470765,Macrophage
0.8538338,Macrophage
0.60919595,Macrophage
0.51753634,Macrophage
0.43386802,Macrophage
0.6672143,Dendritic cell
0.85740304,Macrophage
0.665462,Dendritic cell
0.44476786,Macrophage
2.2021317,Macrophage
0.50295514,Macrophage
0.71680754,Macrophage
0.81335443,Macrophage
0.86892205,T cell
0.5645209,Macrophage
0.41042912,Macrophage
0.77363074,Dendritic cell
0.68458223,Macrophage
0.72726154,Macrophage
0.7504966,Macrophage
0.7325135,Macrophage
0.788583,Dendritic cell
0.5995892,Macrophage
0.932988,Dendritic cell
0.669453,Dendritic cell
0.630997,Dendritic cell
0.70865697,Macrophage
0.56286126,Dendritic cell
0.79333156,Macrophage
0.74499303,T cell
0.54370606,Dendritic cell
0.6083808,Macrophage
0.8810851,Dendritic cell
0.52861005,Macrophage
0.68522584,Macrophage
0.624658,Macrophage
0.79294664,Dendritic cell
0.88702935,Dendritic cell
2.1651363,pDC
1.552242,Macrophage
0.60811746,Dendritic cell
4.484461,B cell
0.88206273,Dendritic cell
0.634377,Macrophage
0.547318,Dendritic cell
0.4907055,Macrophage
0.7298344,Macrophage
0.9583831,Macrophage
0.88723564,Dendritic cell
0.67439014,Macrophage
0.8791031,Dendritic cell
0.74108857,Dendritic cell
0.694898,T cell
0.5980221,Macrophage
0.66128767,Macrophage
0.7407134,Dendritic cell
0.8177404,Dendritic cell
0.39695936,Macrophage
0.6516814,Macrophage
0.62821543,Dendritic cell
0.43696755,Macrophage
0.71088827,Dendritic cell
0.94218427,Dendritic cell
0.5893377,Dendritic cell
0.55468184,Macrophage
0.75925255,Dendritic cell
0.60722613,Dendritic cell
0.5958697,Macrophage
1.0580169,Dendritic cell
0.97527534,Macrophage
0.80428314,Dendritic cell
0.6778732,Macrophage
0.7866943,Macrophage
0.4815959,Macrophage
0.63377285,Macrophage
0.5560204,Macrophage
0.5929273,Dendritic cell
0.49732617,Macrophage
0.65925246,Macrophage
0.9633295,Dendritic cell
0.76564074,Dendritic cell
0.6391985,Macrophage
0.9858059,Macrophage
1.7433484,Macrophage
0.815388,Macrophage
0.6275929,Macrophage
0.53958863,Dendritic cell
0.73707867,Dendritic cell
0.5749507,Macrophage
0.46045315,Macrophage
0.6975027,Macrophage
1.0844033,Macrophage
1.0359977,pDC
0.8052979,Dendritic cell
0.82255095,Dendritic cell
0.645524,Macrophage
0.63931394,Dendritic cell
0.396216,Macrophage
0.7671839,Dendritic cell
0.8509175,Macrophage
0.76536685,Dendritic cell
0.93375397,Macrophage
0.8733442,Macrophage
0.5904023,Macrophage
0.673383,Macrophage
0.92043823,Dendritic cell
0.68588,Dendritic cell
0.9940547,Macrophage
0.58177483,Macrophage
0.40125197,Macrophage
0.5143221,Macrophage
0.7251776,Macrophage
0.6447886,Macrophage
0.9045969,Dendritic cell
0.54490167,Macrophage
0.81142175,Macrophage
0.8369618,Macrophage
0.58402616,Dendritic cell
0.827094,Dendritic cell
0.5145655,Macrophage
0.69486755,Macrophage
0.65965295,Macrophage
0.8776099,Dendritic cell
0.54961956,Macrophage
0.6662712,Macrophage
0.6698444,Macrophage
0.5589353,Macrophage
1.1801752,Dendritic cell
0.48419335,Macrophage
0.8907843,Dendritic cell
0.5028013,Macrophage
0.9124014,Macrophage
0.8840163,Macrophage
0.75943494,Macrophage
0.55418116,Macrophage
0.6738882,Macrophage
0.5720684,Macrophage
0.8980066,Dendritic cell
0.76330996,Macrophage
0.44546992,Macrophage
0.52943635,Macrophage
0.5186289,Macrophage
0.5551518,Macrophage
0.7712198,Macrophage
0.6084738,Macrophage
0.6328759,Dendritic cell
0.739543,Macrophage
0.48198697,Macrophage
0.82754034,Dendritic cell
0.94423455,Macrophage
0.5893498,Macrophage
0.40432972,Macrophage
0.7042875,Macrophage
0.58274186,Macrophage
0.49866295,Macrophage
0.57752866,Macrophage
0.5952251,Macrophage
0.8518685,Dendritic cell
0.41551057,Macrophage
1.0073113,Dendritic cell
0.9890379,Dendritic cell
0.47074017,Macrophage
0.6287174,Macrophage
0.5433627,Macrophage
0.44112998,Macrophage
0.7015139,Macrophage
0.5019984,Macrophage
0.7885954,Dendritic cell
0.56647456,Dendritic cell
0.6610252,Macrophage
0.7220477,Dendritic cell
0.6846358,Macrophage
0.37892202,Macrophage
0.8218186,Dendritic cell
0.8245687,Macrophage
0.5884641,Dendritic cell
0.45168763,Macrophage
0.53169346,Macrophage
0.69961196,Macrophage
0.5419767,Macrophage
0.6771035,Dendritic cell
0.7861258,Macrophage
0.6485588,Macrophage
0.57100195,Macrophage
0.70232946,Macrophage
0.38464814,Macrophage
0.70899135,Macrophage
0.491179,Macrophage
1.5087752,Macrophage
0.62261945,Macrophage
0.81064755,Dendritic cell
0.42038956,Macrophage
0.9461717,Dendritic cell
0.6140811,Macrophage
0.94361734,Dendritic cell
0.8038521,Macrophage
0.7338099,Macrophage
0.5761786,Dendritic cell
0.82784134,Macrophage
0.63480014,Macrophage
0.6912764,Dendritic cell
0.6259365,Macrophage
0.4310462,Macrophage
0.42419294,Macrophage
0.52819145,Dendritic cell
0.42585012,Macrophage
2.0213914,Macrophage
0.38678268,Macrophage
0.86333257,Dendritic cell
0.589188,Macrophage
0.9591002,Dendritic cell
0.9559348,Dendritic cell
0.51054996,Macrophage
0.3917535,Macrophage
0.51692563,Macrophage
0.42708272,Macrophage
0.9714486,Dendritic cell
0.8133105,Dendritic cell
0.8052347,Macrophage
1.3259894,Dendritic cell
0.54906994,Macrophage
0.67938095,Macrophage
0.9313529,Macrophage
0.81021804,Dendritic cell
0.82691765,Macrophage
0.96052605,Macrophage
0.7926978,Dendritic cell
0.7328956,Macrophage
0.6543144,Macrophage
0.95684016,Macrophage
0.8348103,Dendritic cell
0.42515838,Macrophage
0.8349712,Dendritic cell
0.5585031,Macrophage
0.39490876,Macrophage
0.86347574,Macrophage
0.7495833,Macrophage
0.7225903,Macrophage
0.5967028,Macrophage
0.5144019,Macrophage
0.8157209,Macrophage
0.5386772,Macrophage
0.80259085,Dendritic cell
0.7327691,Dendritic cell
0.49645856,Macrophage
0.6892259,Macrophage
0.529951,Macrophage
0.4742423,Macrophage
0.8315118,Dendritic cell
0.453253,Macrophage
0.8204665,Dendritic cell
0.3735757,Macrophage
0.79356366,Macrophage
0.6114279,Macrophage
1.1874752,Macrophage
0.59124213,Macrophage
0.6038539,Dendritic cell
0.8039268,Dendritic cell
0.84371984,Macrophage
0.49495786,Macrophage
0.5471803,Dendritic cell
0.8653921,Dendritic cell
0.59394354,Macrophage
0.9981354,Dendritic cell
0.56404835,Macrophage
1.010759,Macrophage
0.59888214,Macrophage
0.58094877,Macrophage
0.46583837,Macrophage
0.49058208,Macrophage
0.58425796,Macrophage
0.5952377,Dendritic cell
0.5270101,Macrophage
0.47401774,Macrophage
0.35292536,Macrophage
0.838073,Macrophage
1.3713132,Macrophage
0.85957694,Dendritic cell
0.87252647,Macrophage
0.5682071,Dendritic cell
0.45459038,Macrophage
0.47945407,Macrophage
0.5335143,Macrophage
1.250381,Dendritic cell
0.53360146,Macrophage
0.82074577,Macrophage
0.6626231,Macrophage
0.63873494,Macrophage
0.4596215,Macrophage
0.86553365,T cell
0.63623416,Dendritic cell
1.1373553,Dendritic cell
0.8500586,T cell
1.0652113,Dendritic cell
0.5437165,Dendritic cell
0.8188166,Macrophage
0.90559334,Dendritic cell
0.91685146,Macrophage
0.628582,Dendritic cell
0.7983067,Macrophage
0.9793907,Macrophage
0.5342599,Dendritic cell
0.7604,B cell
0.65333027,Dendritic cell
1.1174785,Dendritic cell
0.94081366,Dendritic cell
0.6361992,Dendritic cell
0.7601172,T cell
0.873787,T cell
0.7240868,Dendritic cell
0.6302357,Dendritic cell
0.67781305,Dendritic cell
0.8856942,B cell
1.1917502,Macrophage
1.2732464,Dendritic cell
0.9188508,Macrophage
0.76535165,Dendritic cell
0.88268954,NK cell
1.0877161,Dendritic cell
0.7961675,Macrophage
0.8531552,Dendritic cell
0.6882352,Dendritic cell
0.8122976,Macrophage
1.0895573,Dendritic cell
0.675223,Dendritic cell
0.6929299,Macrophage
0.6086451,Dendritic cell
1.0433874,T cell
1.4094428,Dendritic cell
0.649973,Dendritic cell
1.7686006,Macrophage
1.0286173,Macrophage
0.9880642,Macrophage
1.0298067,Dendritic cell
1.0179147,Macrophage
1.102113,Dendritic cell
1.0301352,NK cell
0.87924623,T cell
0.97877324,NK cell
0.8845991,T cell
0.9432395,Macrophage
1.3563108,T cell
0.9153158,Macrophage
0.5320173,Dendritic cell
0.5648148,Dendritic cell
1.1129166,T cell
0.7094028,pDC
0.5189986,Dendritic cell
1.2897068,pDC
0.70608896,Dendritic cell
0.8527485,Macrophage
0.7864186,Macrophage
1.0788782,T cell
0.7157143,Macrophage
1.2427694,Dendritic cell
0.86187303,Macrophage
1.0564756,T cell
0.5472405,Macrophage
0.8220783,Dendritic cell
1.0610248,T cell
1.0611243,NK cell
1.144078,T cell
0.9618157,Plasma cell
0.94891053,NK cell
0.54048324,Dendritic cell
1.0630318,Macrophage
1.0367607,T cell
1.0749705,T cell
0.97436583,Macrophage
1.0308763,T cell
0.74745995,pDC
0.8466781,T cell
0.91852456,Macrophage
0.7628543,Macrophage
1.0059167,NK cell
1.1086328,T cell
0.9018637,T cell
0.57228136,Macrophage
0.41131586,Macrophage
1.0017195,Dendritic cell
1.060552,T cell
0.46052688,Macrophage
0.64162505,Dendritic cell
1.110532,Dendritic cell
0.6479371,Dendritic cell
0.66380584,Dendritic cell
0.5776889,Macrophage
0.9623129,T cell
0.5709026,Dendritic cell
1.0301216,Dendritic cell
0.6531851,Dendritic cell
0.6902433,Dendritic cell
0.8481191,T cell
0.958014,Macrophage
0.92816615,B cell
0.98639387,Macrophage
0.9411908,B cell
0.81236064,Macrophage
0.88244575,Dendritic cell
0.8436107,B cell
0.9127463,B cell
0.66009283,Dendritic cell
0.75644374,Macrophage
0.6058139,Dendritic cell
0.5735109,Dendritic cell
0.7844892,T cell
0.8776994,pDC
1.2335024,Dendritic cell
0.7343117,Macrophage
0.7185165,Dendritic cell
0.5228405,Dendritic cell
0.94739425,pDC
1.0025185,Macrophage
1.0412358,T cell
0.88458496,Macrophage
0.86354804,T cell
0.61732674,Dendritic cell
0.60101885,Dendritic cell
1.094699,T cell
0.78157705,Macrophage
0.57255346,Dendritic cell
1.0619147,Macrophage
0.56025183,Dendritic cell
0.9603763,Dendritic cell
0.7267477,pDC
1.3478477,T cell
0.57860106,Dendritic cell
0.6086787,T cell
1.2234147,T cell
1.2071003,T cell
0.91790366,Macrophage
1.2246603,T cell
1.0411223,T cell
0.73561,Dendritic cell
0.7399752,pDC
0.7100871,Macrophage
0.8429632,T cell
1.0440553,T cell
1.0613966,T cell
0.6756338,Dendritic cell
0.51710856,Dendritic cell
0.6598994,Macrophage
0.8984328,Macrophage
0.8434264,Dendritic cell
0.8461768,Dendritic cell
0.8881661,Macrophage
0.732173,pDC
0.8003869,T cell
0.54898137,Dendritic cell
1.078136,Macrophage
0.8852172,Dendritic cell
0.44555527,Macrophage
0.5916949,Dendritic cell
0.8601088,NK cell
1.2375417,Plasma cell
1.1828809,T cell
1.0567632,Macrophage
0.7257477,pDC
1.1996245,T cell
0.85891056,B cell
0.55761105,Dendritic cell
0.6390932,Dendritic cell
0.60185057,Macrophage
1.0152339,Macrophage
0.5649412,Dendritic cell
0.72339344,pDC
1.0402671,Macrophage
1.0524201,Dendritic cell
0.826897,Dendritic cell
1.0165416,Macrophage
0.9022282,Macrophage
1.2053404,T cell
1.0888178,Macrophage
0.9358006,Dendritic cell
1.0657607,Macrophage
1.3083262,B cell
0.7533465,Macrophage
0.9621209,Dendritic cell
1.4078859,Macrophage
1.0593013,Plasma cell
1.0238849,T cell
0.9324484,T cell
2.2609046,Dendritic cell
1.7909714,Macrophage
0.8237555,Macrophage
1.3040981,Plasma cell
0.7590831,B cell
0.9712743,B cell
1.0553406,T cell
1.0408862,Dendritic cell
0.9084388,B cell
0.592067,Dendritic cell
0.7954533,B cell
0.8816438,T cell
0.9111892,Dendritic cell
0.8467758,B cell
0.7733435,Macrophage
0.70578647,Dendritic cell
0.6241996,Dendritic cell
0.5960862,Dendritic cell
0.49731338,Dendritic cell
1.1329703,Plasma cell
0.8602182,Macrophage
0.700978,Dendritic cell
0.9546983,NK cell
0.9522089,Macrophage
1.2009,T cell
0.5599187,Dendritic cell
0.6300538,Dendritic cell
0.9195813,Dendritic cell
1.3708631,Dendritic cell
0.63600624,Dendritic cell
1.0990188,T cell
0.57305145,Dendritic cell
0.99885625,Macrophage
0.92027193,T cell
0.7514587,Macrophage
0.6653494,Dendritic cell
1.0749049,T cell
0.96791476,B cell
0.9063963,Dendritic cell
1.1019157,T cell
1.4167248,Macrophage
1.1322103,B cell
0.8239129,B cell
1.0747956,Macrophage
0.8904365,Macrophage
0.49198076,Macrophage
0.76371324,Dendritic cell
0.46433452,Macrophage
1.076071,Dendritic cell
0.48295426,Macrophage
0.61622584,Dendritic cell
1.2107977,Macrophage
1.0644689,T cell
1.9131927,T cell
0.7789818,pDC
0.51530856,Macrophage
0.7526605,T cell
0.61256045,Dendritic cell
0.56128705,Dendritic cell
1.0014049,T cell
0.85668105,Macrophage
0.59375745,Dendritic cell
0.966458,NK cell
1.0048438,Macrophage
1.1475772,T cell
0.8470784,T cell
0.601733,Dendritic cell
1.1034786,Dendritic cell
0.5638048,Dendritic cell
0.8555163,Macrophage
0.57335854,Dendritic cell
0.886347,pDC
0.54192483,Dendritic cell
0.6995622,pDC
0.9871834,Macrophage
1.1911436,Macrophage
1.1730559,T cell
0.9647159,Dendritic cell
0.584007,Macrophage
0.7008945,Dendritic cell
0.749068,pDC
0.8753059,Dendritic cell
0.5251077,Dendritic cell
0.9514784,NK cell
1.0036753,Dendritic cell
0.6364014,Dendritic cell
0.99510205,Dendritic cell
1.0511535,Dendritic cell
0.9817027,T cell
0.5696557,Dendritic cell
0.730936,pDC
0.9970691,Dendritic cell
0.8121195,Macrophage
1.0488838,NK cell
0.8907943,NK cell
0.9770377,Macrophage
0.572251,Dendritic cell
1.0125571,T cell
0.9782888,Macrophage
1.0894524,T cell
0.532629,Dendritic cell
0.55856955,Dendritic cell
1.298424,T cell
0.5549224,Dendritic cell
1.1283345,Dendritic cell
0.9394667,NK cell
0.6313262,Dendritic cell
1.125019,T cell
1.1646419,NK cell
1.2527835,T cell
0.45644972,Macrophage
1.0889723,T cell
1.0719576,T cell
0.7194589,Macrophage
0.7651803,Macrophage
0.90066355,B cell
1.0641909,T cell
0.6660339,Dendritic cell
1.0234599,NK cell
1.0394102,Plasma cell
0.6815526,Dendritic cell
1.1333835,Macrophage
0.89931595,NK cell
0.9830862,T cell
1.2043322,Dendritic cell
0.7018395,Macrophage
0.9853322,Macrophage
1.0631819,T cell
0.92235065,Dendritic cell
0.6933262,Macrophage
0.9186593,Macrophage
0.6428932,Dendritic cell
0.71161187,Macrophage
0.5802654,Dendritic cell
0.5401831,Dendritic cell
1.1889812,Macrophage
1.0301473,T cell
0.98415124,Macrophage
0.86918944,B cell
0.6513075,Dendritic cell
0.55359995,Dendritic cell
1.0831273,Macrophage
1.117898,T cell
0.56830865,Dendritic cell
1.1737034,T cell
0.8743699,Macrophage
0.72486126,pDC
0.7507186,pDC
0.9793302,NK cell
0.59300506,Dendritic cell
1.2755574,Mast
0.8069928,Dendritic cell
0.9937993,Macrophage
0.90562725,NK cell
1.059726,T cell
1.3283023,Macrophage
0.83551615,Macrophage
0.59342587,Macrophage
1.0999966,T cell
0.97342247,T cell
0.73024035,Dendritic cell
0.8516175,B cell
1.5789845,Macrophage
0.5862107,Dendritic cell
1.1016601,T cell
0.6313981,Dendritic cell
1.0228782,Macrophage
1.1372889,T cell
0.63810855,Dendritic cell
0.8304519,NK cell
0.93416625,Macrophage
1.9668398,Macrophage
0.93969053,Macrophage
1.0684361,T cell
0.961079,Macrophage
1.0359371,T cell
0.9584483,T cell
0.76377285,pDC
0.8117763,T cell
0.8368875,Macrophage
0.8132505,B cell
0.59792304,Dendritic cell
0.6170185,Dendritic cell
0.8780892,B cell
0.6197594,Dendritic cell
0.8761538,Macrophage
0.86524844,Dendritic cell
1.0335954,Dendritic cell
0.6367438,Macrophage
0.6516345,Dendritic cell
1.131145,T cell
0.8551774,Macrophage
0.5694499,Dendritic cell
0.6203904,Macrophage
1.1102319,T cell
0.6783667,Dendritic cell
0.7980485,Macrophage
0.789201,T cell
0.96094126,NK cell
0.72453475,Dendritic cell
1.4384755,Macrophage
0.90770674,Dendritic cell
1.1800356,Macrophage
1.1283721,T cell
1.2363749,Dendritic cell
0.8388152,Macrophage
0.83419365,B cell
1.1110377,B cell
0.68062156,Dendritic cell
0.56300694,Dendritic cell
1.2705514,T cell
0.58743995,Dendritic cell
0.8464321,T cell
1.3493289,Macrophage
0.742726,pDC
1.0183152,Macrophage
0.8874111,Macrophage
0.54841596,Dendritic cell
0.4879968,Macrophage
1.0163885,Macrophage
0.97663087,pDC
0.51617795,Dendritic cell
0.75630844,pDC
1.1877024,T cell
0.7058755,Macrophage
0.65191084,Dendritic cell
0.6790603,Dendritic cell
1.0487438,Plasma cell
1.019573,NK cell
1.1924136,T cell
1.0325763,T cell
1.1091912,T cell
0.9253633,B cell
0.87774223,B cell
1.0802826,Dendritic cell
1.1648395,Macrophage
0.6042045,Dendritic cell
0.8769747,Dendritic cell
1.1329162,Macrophage
0.71651113,T cell
0.8870943,Dendritic cell
0.7512215,pDC
0.5693973,Dendritic cell
0.91890216,Macrophage
0.8629649,B cell
0.8746061,B cell
0.6150888,Dendritic cell
0.9959919,B cell
0.9223212,Macrophage
0.605837,Dendritic cell
1.3844545,pDC
1.0768789,T cell
0.8379782,B cell
1.1770198,T cell
1.0163099,Plasma cell
0.9748686,NK cell
1.2439163,T cell
1.029714,T cell
1.1226588,T cell
0.8902989,Macrophage
0.812416,B cell
0.7277961,pDC
0.85609967,T cell
0.77831733,pDC
0.5537348,Dendritic cell
0.9958684,NK cell
0.7913289,pDC
0.56771886,Dendritic cell
0.9970972,NK cell
1.4138991,Macrophage
1.0695324,T cell
0.51300097,Macrophage
1.1462017,T cell
0.9286107,Dendritic cell
1.1612793,Macrophage
0.79418087,Macrophage
0.7803991,pDC
0.59795076,Dendritic cell
