NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch
0.9,0.6666666666666666,0.12508807088796622,0.01250880708879662,gamma,0,celseq2
0.8571428571428571,0.7666666666666667,0.13097004637538534,0.018710006625055054,gamma,0,celseq2
1.0,0.6,0.17007569835050848,0.0,gamma,0,fluidigmc1
1.0,0.7333333333333333,0.1268743180823356,0.0,gamma,0,fluidigmc1
1.0,0.9,0.12045375997821348,0.0,gamma,0,fluidigmc1
1.0,0.5,0.26327023956081597,0.0,gamma,0,fluidigmc1
1.0,0.6,0.1343882359086725,0.0,gamma,0,fluidigmc1
1.0,0.5333333333333333,0.3317971426830367,0.0,gamma,0,fluidigmc1
1.0,0.8666666666666667,0.08250651083056404,0.0,gamma,0,fluidigmc1
0.0,1.0,0.14060301035274075,0.14060301035274075,gamma,0,fluidigmc1
1.0,0.7,0.19740771408002558,0.0,gamma,0,fluidigmc1
1.0,0.6,0.15540349631581693,0.0,gamma,0,fluidigmc1
0.5666666666666667,0.0,0.21230452843642253,0.09199862898911643,gamma,0,fluidigmc1
1.0,0.5666666666666667,0.2352757110274209,0.0,gamma,0,fluidigmc1
1.0,0.6666666666666666,0.13759552950393023,0.0,gamma,0,fluidigmc1
1.0,0.6,0.15315218051555146,0.0,gamma,0,fluidigmc1
1.0,0.5333333333333333,0.15692496061254618,0.0,gamma,0,fluidigmc1
0.9444444444444444,0.4,0.37544945529258184,0.02085830307181011,gamma,0,fluidigmc1
0.8,0.3333333333333333,0.34580409222168584,0.06916081844433715,gamma,0,fluidigmc1
1.0,0.9333333333333333,0.0864358085532469,0.0,gamma,0,fluidigmc1
0.5833333333333334,0.6,0.11429245711820393,0.04762185713258497,gamma,0,smartseq2
0.5555555555555556,0.4,0.13590065984333083,0.06040029326370259,gamma,0,smartseq2
0.625,0.4666666666666667,0.12183596400438437,0.04568848650164414,gamma,0,smartseq2
0.5454545454545454,0.6333333333333333,0.1084177976258679,0.049280817102667226,gamma,0,smartseq2
0.6666666666666666,0.7,0.15009319322791329,0.05003106440930443,gamma,0,smartseq2
0.7272727272727273,0.6333333333333333,0.10261949010776411,0.027987133665753845,gamma,0,smartseq2
0.5,0.4,0.10339404286198388,0.05169702143099194,gamma,0,smartseq2
0.6875,0.4666666666666667,0.11044087168312751,0.034512772400977346,gamma,0,smartseq2
0.5882352941176471,0.43333333333333335,0.09753647047061813,0.04016207607613687,gamma,0,smartseq2
0.75,0.4666666666666667,0.11908293991154952,0.02977073497788738,gamma,0,smartseq2
0.6666666666666666,0.7,0.1264888971691294,0.042162965723043136,gamma,0,smartseq2
0.8,0.3333333333333333,0.13197450109905703,0.0263949002198114,gamma,0,smartseq2
0.8888888888888888,0.7,0.11241513559591348,0.012490570621768171,gamma,0,smartseq2
0.625,0.4666666666666667,0.12819701351438753,0.04807388006789533,gamma,0,smartseq2
0.6,0.5,0.17067500958383405,0.06827000383353363,gamma,0,smartseq2
0.7058823529411765,0.43333333333333335,0.10104545083613438,0.029719250245921872,gamma,0,smartseq2
0.75,0.6,0.0860807601836958,0.02152019004592395,gamma,0,smartseq2
0.7142857142857143,0.5333333333333333,0.1263043006518636,0.0360869430433896,gamma,0,smartseq2
0.7333333333333333,0.5,0.11476099904401052,0.03060293307840281,gamma,0,smartseq2
0.5625,0.4666666666666667,0.12169862892792377,0.053243150155966645,gamma,0,smartseq2
0.5,0.7333333333333333,0.10043280029060961,0.050216400145304804,gamma,0,smartseq2
0.8666666666666667,0.5,0.09103835577518427,0.012138447436691232,gamma,0,smartseq2
0.6,0.6666666666666666,0.10562155358468892,0.04224862143387557,gamma,0,smartseq2
0.7,0.3333333333333333,0.18023757335158955,0.05407127200547687,gamma,0,smartseq2
0.5882352941176471,0.43333333333333335,0.1851434634068171,0.0762355437557482,gamma,0,smartseq2
0.6875,0.4666666666666667,0.1619335945830213,0.05060424830719416,gamma,0,smartseq2
0.8125,0.4666666666666667,0.10082992613676588,0.0189056111506436,gamma,0,smartseq2
0.8571428571428571,0.3,0.10544375961408435,0.015063394230583484,gamma,0,smartseq2
0.5789473684210527,0.36666666666666664,0.09325163313926449,0.03926384553232189,gamma,0,smartseq2
0.75,0.4666666666666667,0.09889120001919327,0.024722800004798318,gamma,0,smartseq2
0.6666666666666666,0.6,0.0946717029166919,0.03155723430556397,gamma,0,smartseq2
0.6190476190476191,0.3,0.11781030168050366,0.044880114925906156,gamma,0,smartseq2
0.6875,0.4666666666666667,0.16218361375335985,0.050682379297924955,gamma,0,smartseq2
