celltype,post_cnem,cnem_delta,method
acinar,0.20922023057937622,0.015350520610809326,Harmony
acinar,0.2522493600845337,0.0004132986068725586,Harmony
acinar,0.21560704708099365,0.005311131477355957,Harmony
acinar,0.19546985626220703,0.01963704824447632,Harmony
acinar,0.19582563638687134,0.013129711151123047,Harmony
acinar,0.2315548062324524,0.024243414402008057,Harmony
acinar,0.19193774461746216,0.008090198040008545,Harmony
acinar,0.2866663336753845,0.053518593311309814,Harmony
acinar,0.23060691356658936,0.021175920963287354,Harmony
acinar,0.2101408839225769,0.0007818341255187988,Harmony
acinar,0.16863524913787842,0.005788207054138184,Harmony
acinar,0.2385847568511963,0.03691720962524414,Harmony
acinar,0.21941566467285156,0.0034933090209960938,Harmony
acinar,0.3034416437149048,0.04811447858810425,Harmony
acinar,0.22012782096862793,0.006398260593414307,Harmony
acinar,0.2007368803024292,0.022213339805603027,Harmony
acinar,0.31383705139160156,0.03700876235961914,Harmony
acinar,0.19816666841506958,0.0083543062210083,Harmony
acinar,0.22766339778900146,0.006186425685882568,Harmony
acinar,0.1810033917427063,0.004256844520568848,Harmony
acinar,0.3014543652534485,0.03385895490646362,Harmony
acinar,0.17683249711990356,0.02349036931991577,Harmony
acinar,0.19892162084579468,0.02758181095123291,Harmony
acinar,0.2030165195465088,0.006642520427703857,Harmony
acinar,0.23624873161315918,0.022211074829101562,Harmony
acinar,0.1728389859199524,0.01920849084854126,Harmony
acinar,0.2091367244720459,0.01130533218383789,Harmony
acinar,0.1657359004020691,0.018172740936279297,Harmony
acinar,0.18300050497055054,0.020275592803955078,Harmony
acinar,0.18013286590576172,0.012950241565704346,Harmony
acinar,0.22309845685958862,0.010646045207977295,Harmony
acinar,0.20935291051864624,0.01739448308944702,Harmony
acinar,0.28536856174468994,0.04847514629364014,Harmony
acinar,0.15533757209777832,0.008550167083740234,Harmony
acinar,0.2503701448440552,0.01179957389831543,Harmony
acinar,0.15537047386169434,0.009149134159088135,Harmony
acinar,0.1786763072013855,0.011709511280059814,Harmony
acinar,0.2269800901412964,0.04467332363128662,Harmony
acinar,0.1721164584159851,0.014280617237091064,Harmony
acinar,0.10510694980621338,-0.009833037853240967,Harmony
acinar,0.12478870153427124,0.003543376922607422,Harmony
acinar,0.18620574474334717,0.016853153705596924,Harmony
acinar,0.2559255361557007,0.025033533573150635,Harmony
acinar,0.1752292513847351,0.0206984281539917,Harmony
acinar,0.19471359252929688,0.013219475746154785,Harmony
acinar,0.1819729208946228,-0.010020852088928223,Harmony
acinar,0.21243107318878174,0.007868587970733643,Harmony
acinar,0.20842021703720093,0.011714637279510498,Harmony
acinar,0.3561445474624634,0.03899306058883667,Harmony
acinar,0.1966114044189453,0.006176352500915527,Harmony
acinar,0.1860748529434204,0.008917629718780518,Harmony
acinar,0.2049260139465332,0.022253334522247314,Harmony
acinar,0.2555040717124939,0.0013936161994934082,Harmony
acinar,0.19724136590957642,0.006518959999084473,Harmony
acinar,0.17663246393203735,0.0007559657096862793,Harmony
acinar,0.20010221004486084,0.020682811737060547,Harmony
acinar,0.26695775985717773,0.017899036407470703,Harmony
acinar,0.20838481187820435,-0.006395101547241211,Harmony
acinar,0.18398934602737427,0.0076729655265808105,Harmony
acinar,0.1828904151916504,0.02839803695678711,Harmony
acinar,0.14796817302703857,0.003038167953491211,Harmony
acinar,0.2733890414237976,-0.001525580883026123,Harmony
acinar,0.24016225337982178,0.0024870634078979492,Harmony
acinar,0.22061866521835327,0.005629360675811768,Harmony
acinar,0.2162507176399231,0.017204761505126953,Harmony
acinar,0.3244389295578003,0.0026310086250305176,Harmony
acinar,0.19114309549331665,0.013894617557525635,Harmony
acinar,0.3850773572921753,0.03626143932342529,Harmony
acinar,0.11937820911407471,-0.0005887746810913086,Harmony
acinar,0.18609052896499634,-0.010976076126098633,Harmony
acinar,0.15385448932647705,0.026780903339385986,Harmony
acinar,0.22712808847427368,0.0037284493446350098,Harmony
acinar,0.2556968331336975,0.050188302993774414,Harmony
acinar,0.2432355284690857,0.020735561847686768,Harmony
acinar,0.2043176293373108,0.03998100757598877,Harmony
acinar,0.19249379634857178,0.030684232711791992,Harmony
acinar,0.2086496353149414,0.034736037254333496,Harmony
acinar,0.14605790376663208,0.0018383264541625977,Harmony
acinar,0.16224437952041626,0.0031168460845947266,Harmony
acinar,0.13447731733322144,0.028165221214294434,Harmony
acinar,0.1018800139427185,0.025987207889556885,Harmony
acinar,0.19054269790649414,0.08210557699203491,Harmony
acinar,0.11107563972473145,0.007305145263671875,Harmony
acinar,0.14482969045639038,0.04215216636657715,Harmony
acinar,0.10894155502319336,0.010598063468933105,Harmony
acinar,0.11649841070175171,0.015827298164367676,Harmony
acinar,0.11901092529296875,0.002537548542022705,Harmony
acinar,0.122322678565979,0.011682987213134766,Harmony
acinar,0.17057251930236816,0.06782811880111694,Harmony
acinar,0.12124031782150269,0.006085216999053955,Harmony
acinar,0.12083494663238525,0.003738880157470703,Harmony
acinar,0.1634448766708374,0.015483438968658447,Harmony
acinar,0.11335760354995728,0.0037494301795959473,Harmony
acinar,0.11784553527832031,0.01907801628112793,Harmony
acinar,0.08980488777160645,0.002771735191345215,Harmony
acinar,0.08234262466430664,0.001906752586364746,Harmony
acinar,0.10843032598495483,0.013511955738067627,Harmony
acinar,0.09081965684890747,0.00966423749923706,Harmony
acinar,0.10362660884857178,0.003874659538269043,Harmony
acinar,0.12796896696090698,0.0027042627334594727,Harmony
acinar,0.09774810075759888,0.0030574798583984375,Harmony
acinar,0.1764429807662964,0.04952895641326904,Harmony
acinar,0.1328607201576233,0.019483208656311035,Harmony
acinar,0.10522210597991943,0.006019532680511475,Harmony
acinar,0.14304041862487793,0.011978447437286377,Harmony
acinar,0.12054508924484253,0.020051538944244385,Harmony
acinar,0.14487934112548828,0.00519484281539917,Harmony
acinar,0.17761856317520142,0.0024943947792053223,Harmony
acinar,0.1469305157661438,0.02415931224822998,Harmony
acinar,0.11939287185668945,0.018696188926696777,Harmony
acinar,0.12490689754486084,0.038304030895233154,Harmony
acinar,0.17741483449935913,0.015101194381713867,Harmony
acinar,0.18401271104812622,0.05440562963485718,Harmony
acinar,0.15885049104690552,0.03268837928771973,Harmony
acinar,0.12223106622695923,0.006600916385650635,Harmony
acinar,0.1920630931854248,0.025280237197875977,Harmony
acinar,0.15578484535217285,0.0037160515785217285,Harmony
acinar,0.11425161361694336,0.0134505033493042,Harmony
acinar,0.07687437534332275,0.012296915054321289,Harmony
acinar,0.14656978845596313,0.023649513721466064,Harmony
acinar,0.16173511743545532,0.005896806716918945,Harmony
acinar,0.12161821126937866,-0.0012454986572265625,Harmony
acinar,0.15069925785064697,0.04988914728164673,Harmony
acinar,0.16118377447128296,0.019897520542144775,Harmony
acinar,0.19265353679656982,0.022301554679870605,Harmony
acinar,0.10031181573867798,0.020970404148101807,Harmony
acinar,0.1335710883140564,0.03233259916305542,Harmony
acinar,0.13185662031173706,0.018600046634674072,Harmony
acinar,0.11260068416595459,0.002500772476196289,Harmony
acinar,0.17547017335891724,0.055790066719055176,Harmony
acinar,0.1725308895111084,-0.002066373825073242,Harmony
acinar,0.11951738595962524,0.009038090705871582,Harmony
acinar,0.09879261255264282,0.009030699729919434,Harmony
acinar,0.13780850172042847,0.025036096572875977,Harmony
acinar,0.12475746870040894,0.010592043399810791,Harmony
acinar,0.1603487730026245,0.00477290153503418,Harmony
acinar,0.14677882194519043,-0.001776278018951416,Harmony
acinar,0.18648290634155273,0.00942683219909668,Harmony
acinar,0.153267502784729,0.010352015495300293,Harmony
acinar,0.09278571605682373,0.0004216432571411133,Harmony
acinar,0.11979037523269653,0.014417171478271484,Harmony
acinar,0.08786875009536743,0.0014870762825012207,Harmony
acinar,0.10512995719909668,0.012060105800628662,Harmony
acinar,0.10569047927856445,0.012352943420410156,Harmony
acinar,0.11455035209655762,0.016200482845306396,Harmony
acinar,0.1365101933479309,0.03131258487701416,Harmony
acinar,0.12074768543243408,0.009906411170959473,Harmony
acinar,0.09947186708450317,0.008501946926116943,Harmony
acinar,0.11100274324417114,0.0009178519248962402,Harmony
acinar,0.16982775926589966,0.019837498664855957,Harmony
acinar,0.11342102289199829,0.017679452896118164,Harmony
acinar,0.1306944489479065,0.010557234287261963,Harmony
acinar,0.09523499011993408,0.003919363021850586,Harmony
acinar,0.1276559829711914,0.029020249843597412,Harmony
acinar,0.1270694136619568,0.005600333213806152,Harmony
acinar,0.15795350074768066,0.02521306276321411,Harmony
acinar,0.10158449411392212,-0.0001315474510192871,Harmony
acinar,0.09877866506576538,0.001161038875579834,Harmony
acinar,0.1216890811920166,0.01460939645767212,Harmony
acinar,0.12488389015197754,0.043243408203125,Harmony
acinar,0.11460238695144653,0.017551422119140625,Harmony
acinar,0.11427551507949829,0.0075057148933410645,Harmony
acinar,0.14737486839294434,0.04198169708251953,Harmony
acinar,0.11486196517944336,0.02228158712387085,Harmony
acinar,0.11731815338134766,0.022661209106445312,Harmony
acinar,0.1024247407913208,0.006976187229156494,Harmony
acinar,0.127194344997406,0.01934957504272461,Harmony
acinar,0.09166514873504639,0.009689748287200928,Harmony
acinar,0.11672806739807129,0.0064781904220581055,Harmony
acinar,0.12237012386322021,0.048899948596954346,Harmony
acinar,0.0889592170715332,0.01122504472732544,Harmony
acinar,0.13528203964233398,0.014362812042236328,Harmony
acinar,0.11031031608581543,0.012291014194488525,Harmony
acinar,0.10911482572555542,0.0027120113372802734,Harmony
acinar,0.11966913938522339,0.005248963832855225,Harmony
acinar,0.178683340549469,-0.0018985271453857422,Harmony
acinar,0.11209708452224731,0.0011646151542663574,Harmony
acinar,0.10338491201400757,0.015194177627563477,Harmony
acinar,0.14727121591567993,0.021295011043548584,Harmony
acinar,0.13351023197174072,0.013773918151855469,Harmony
acinar,0.17662078142166138,0.027939319610595703,Harmony
acinar,0.26755696535110474,0.02509176731109619,Harmony
acinar,0.19915878772735596,0.008002281188964844,Harmony
acinar,0.23107987642288208,-0.011433839797973633,Harmony
acinar,0.20248764753341675,0.05590242147445679,Harmony
acinar,0.16976797580718994,0.027936100959777832,Harmony
acinar,0.17862987518310547,0.0479358434677124,Harmony
acinar,0.18160396814346313,0.00739896297454834,Harmony
acinar,0.15232032537460327,0.012722611427307129,Harmony
acinar,0.23463308811187744,-0.004605114459991455,Harmony
acinar,0.2206910252571106,0.004154324531555176,Harmony
acinar,0.13073194026947021,0.015085875988006592,Harmony
acinar,0.1816314458847046,0.00392603874206543,Harmony
acinar,0.12860172986984253,0.0029613375663757324,Harmony
acinar,0.14186930656433105,0.007904231548309326,Harmony
acinar,0.2268962264060974,0.07804173231124878,Harmony
acinar,0.1356128454208374,0.01069629192352295,Harmony
acinar,0.11413633823394775,0.0002982020378112793,Harmony
acinar,0.1434307098388672,0.007591605186462402,Harmony
acinar,0.10796493291854858,-0.0029281973838806152,Harmony
acinar,0.11193877458572388,0.0034615397453308105,Harmony
acinar,0.1164892315864563,0.013578414916992188,Harmony
acinar,0.16444754600524902,0.00658339262008667,Harmony
acinar,0.12780672311782837,0.024121344089508057,Harmony
acinar,0.11125457286834717,0.009402930736541748,Harmony
acinar,0.11060076951980591,0.007142007350921631,Harmony
acinar,0.14007246494293213,0.019841432571411133,Harmony
acinar,0.09846007823944092,-0.00017142295837402344,Harmony
acinar,0.1527566909790039,0.024613499641418457,Harmony
acinar,0.13735204935073853,0.009373664855957031,Harmony
acinar,0.22576498985290527,0.05287623405456543,Harmony
acinar,0.13972270488739014,0.015418827533721924,Harmony
acinar,0.11549818515777588,0.008859038352966309,Harmony
acinar,0.12943214178085327,0.010179579257965088,Harmony
acinar,0.17860257625579834,0.011515378952026367,Harmony
acinar,0.12948960065841675,0.03694868087768555,Harmony
acinar,0.10898584127426147,0.006013095378875732,Harmony
acinar,0.12620007991790771,0.00389707088470459,Harmony
acinar,0.10699743032455444,0.0055844783782958984,Harmony
acinar,0.1358659863471985,0.008140146732330322,Harmony
acinar,0.20439046621322632,0.019851505756378174,Harmony
acinar,0.1500212550163269,0.02020817995071411,Harmony
acinar,0.148431658744812,0.007587015628814697,Harmony
acinar,0.3190479278564453,0.10785925388336182,Harmony
acinar,0.10197502374649048,0.0010967254638671875,Harmony
acinar,0.12934041023254395,0.037664055824279785,Harmony
acinar,0.09628760814666748,0.00561833381652832,Harmony
acinar,0.12997829914093018,0.004395484924316406,Harmony
acinar,0.20750117301940918,0.016191542148590088,Harmony
acinar,0.20712625980377197,0.016542017459869385,Harmony
acinar,0.12988132238388062,0.0076943039894104,Harmony
acinar,0.09715265035629272,0.018837273120880127,Harmony
acinar,0.30287182331085205,0.0028015971183776855,Harmony
acinar,0.15065163373947144,0.009111106395721436,Harmony
acinar,0.2089318037033081,0.018309712409973145,Harmony
acinar,0.11765235662460327,0.0029276609420776367,Harmony
acinar,0.10218781232833862,0.0036751627922058105,Harmony
acinar,0.0982135534286499,0.002140939235687256,Harmony
acinar,0.08891379833221436,0.014329373836517334,Harmony
acinar,0.1435863971710205,0.0178755521774292,Harmony
acinar,0.11582767963409424,0.015480101108551025,Harmony
acinar,0.13846135139465332,0.01839548349380493,Harmony
acinar,0.2102258801460266,0.031347811222076416,Harmony
acinar,0.10700029134750366,0.007156014442443848,Harmony
acinar,0.2254059910774231,0.0046135783195495605,Harmony
acinar,0.10531431436538696,0.005286753177642822,Harmony
acinar,0.13578027486801147,0.021084487438201904,Harmony
acinar,0.1537560224533081,0.02418661117553711,Harmony
acinar,0.18840646743774414,0.003220856189727783,Harmony
acinar,0.2064620852470398,0.016888678073883057,Harmony
acinar,0.13409572839736938,0.008311688899993896,Harmony
acinar,0.10937130451202393,0.008020162582397461,Harmony
acinar,0.15571647882461548,0.032588422298431396,Harmony
acinar,0.15928775072097778,0.0051552653312683105,Harmony
acinar,0.1498461365699768,0.027785420417785645,Harmony
acinar,0.14851081371307373,0.014223337173461914,Harmony
acinar,0.12108474969863892,0.003926873207092285,Harmony
acinar,0.1299036741256714,0.016213417053222656,Harmony
acinar,0.14607208967208862,0.006990492343902588,Harmony
acinar,0.1605890989303589,0.004235208034515381,Harmony
acinar,0.1900477409362793,0.0020877718925476074,Harmony
acinar,0.13471531867980957,0.012578070163726807,Harmony
acinar,0.14339298009872437,0.03346925973892212,Harmony
acinar,0.09848803281784058,0.011123418807983398,Harmony
acinar,0.1991538405418396,0.09265971183776855,Harmony
acinar,0.10650497674942017,0.009415805339813232,Harmony
acinar,0.16727662086486816,0.03791457414627075,Harmony
acinar,0.14890408515930176,0.011053919792175293,Harmony
acinar,0.16153240203857422,0.007332801818847656,Harmony
acinar,0.14490634202957153,0.003773808479309082,Harmony
acinar,0.11488783359527588,0.0031170248985290527,Harmony
acinar,0.13135504722595215,0.015868663787841797,Harmony
acinar,0.1571614146232605,0.003667175769805908,Harmony
acinar,0.17357254028320312,0.023722290992736816,Harmony
acinar,0.1351606845855713,0.006545543670654297,Harmony
acinar,0.132618248462677,0.010810613632202148,Harmony
acinar,0.16406184434890747,0.026914358139038086,Harmony
acinar,0.16592437028884888,0.0070868730545043945,Harmony
acinar,0.10541355609893799,0.0008582472801208496,Harmony
acinar,0.16151392459869385,0.01826608180999756,Harmony
acinar,0.12048864364624023,0.0032129287719726562,Harmony
acinar,0.15215229988098145,0.029861927032470703,Harmony
acinar,0.11426371335983276,0.0009921789169311523,Harmony
acinar,0.21595269441604614,0.04006552696228027,Harmony
acinar,0.13735193014144897,0.0005341172218322754,Harmony
acinar,0.14999574422836304,-0.0005450844764709473,Harmony
acinar,0.10300314426422119,0.00977557897567749,Harmony
acinar,0.10931742191314697,-0.00019234418869018555,Harmony
acinar,0.204512357711792,0.024175643920898438,Harmony
acinar,0.12021267414093018,0.004834532737731934,Harmony
acinar,0.26056987047195435,0.04198336601257324,Harmony
acinar,0.13000673055648804,0.00860506296157837,Harmony
acinar,0.12804555892944336,0.007143974304199219,Harmony
acinar,0.13750839233398438,0.005035996437072754,Harmony
acinar,0.17887234687805176,0.0652991533279419,Harmony
acinar,0.12950235605239868,0.03545081615447998,Harmony
acinar,0.21076661348342896,0.11509811878204346,Harmony
acinar,0.15099859237670898,0.01831740140914917,Harmony
acinar,0.14922583103179932,0.006770074367523193,Harmony
acinar,0.15089529752731323,-0.0020294189453125,Harmony
acinar,0.2115299105644226,0.0339847207069397,Harmony
acinar,0.12403440475463867,0.009252309799194336,Harmony
acinar,0.15136373043060303,0.005406975746154785,Harmony
acinar,0.19400155544281006,0.02553415298461914,Harmony
acinar,0.13452404737472534,0.003562748432159424,Harmony
acinar,0.15891540050506592,0.008498847484588623,Harmony
acinar,0.18894094228744507,0.030350923538208008,Harmony
